cohort,signature,method,auroc_raw,auroc_partialled,delta,corr_with_gep,corr_with_infiltration
Van_Allen,DDR,mean_z,0.3814814814814815,0.36666666666666664,-0.014814814814814836,-0.2689072646114487,-0.14146951785858178
Van_Allen,EMT1,mean_z,0.5481481481481482,0.5814814814814815,0.033333333333333326,-0.3757303287371075,-0.2195865189917665
Van_Allen,EMT2,mean_z,0.4222222222222222,0.4703703703703704,0.04814814814814816,-0.5951497166276654,-0.6493594770068432
Van_Allen,EMT3,mean_z,0.6,0.6148148148148148,0.014814814814814836,-0.23715896676943035,-0.23725699272281003
Van_Allen,EV_Cell_2020,mean_z,0.6666666666666666,0.6407407407407407,-0.025925925925925908,0.4256133998731543,0.2556533966774744
Van_Allen,Eosinophils_Bindea_et_al,mean_z,0.5259259259259259,0.4740740740740741,-0.051851851851851816,0.6483942312989079,0.5827405399266842
Van_Allen,Exhausted_CD8_Danaher_et_al,mean_z,0.3148148148148148,0.3333333333333333,0.01851851851851849,-0.9458200235538267,-0.7353834738417369
Van_Allen,Ferroptosis,mean_z,0.6259259259259259,0.6037037037037037,-0.022222222222222143,0.4138191979248169,0.2402462827917057
Van_Allen,GPAGs,mean_z,0.37037037037037035,0.4,0.029629629629629672,-0.6727613722298365,-0.6549202811588256
Van_Allen,Histones,mean_z,0.37777777777777777,0.3814814814814815,0.003703703703703709,-0.041829227410236855,-0.02346726172197677
Van_Allen,Homologous_recombination,mean_z,0.3925925925925926,0.4185185185185185,0.025925925925925908,-0.18204502276103893,-0.06771670235207199
Van_Allen,ICB_resistance_Peng_et_al,mean_z,0.4222222222222222,0.4962962962962963,0.07407407407407407,-0.9049803432034585,-0.922694932291527
Van_Allen,Immune_Checkpoint,mean_z,0.6148148148148148,0.6518518518518519,0.03703703703703709,0.9861260649951992,0.8694869294746712
Van_Allen,Interferon_Receptor_Li_et_al,mean_z,0.562962962962963,0.5111111111111111,-0.05185185185185193,0.4687524446969811,0.49788670242965977
Van_Allen,Interferons_Li_et_al,mean_z,0.26296296296296295,0.23333333333333334,-0.029629629629629617,0.20521437129134942,0.07748947716242827
Van_Allen,Interleukins_Li_et_al,mean_z,0.5370370370370371,0.37777777777777777,-0.15925925925925932,0.8470273408165672,0.7545329958929867
Van_Allen,Interleukins_Receptor_Li_et_al,mean_z,0.5555555555555556,0.5259259259259259,-0.029629629629629672,0.8408290090914408,0.8360750420150338
Van_Allen,Lymph_vessels_Bindea_et_al,mean_z,0.3925925925925926,0.362962962962963,-0.029629629629629617,-0.67248242538792,-0.45742922454444906
Van_Allen,MDSC_Peng_et_al,mean_z,0.5259259259259259,0.5111111111111111,-0.014814814814814836,-0.2128136998265995,-0.15611831827469952
Van_Allen,MDSC_Wang_et_al,mean_z,0.45555555555555555,0.5740740740740741,0.11851851851851852,-0.8852395039866428,-0.88958534691732
Van_Allen,MHC_Class_I_Rooney_et_al,mean_z,0.7148148148148148,0.6777777777777778,-0.03703703703703698,0.7576316679940016,0.6394473628286258
Van_Allen,MT_exosome,mean_z,0.5592592592592592,0.5518518518518518,-0.007407407407407418,0.06376798784353362,-0.05540492303929852
Van_Allen,Macrophages_Bindea_et_al,mean_z,0.4962962962962963,0.5592592592592592,0.06296296296296294,-0.675629339700421,-0.7073914676309193
Van_Allen,Macrophages_Rooney_et_al,mean_z,0.362962962962963,0.3851851851851852,0.0222222222222222,-0.590738030588733,-0.6301619319029655
Van_Allen,Mast_cells_Bindea_et_al,mean_z,0.4111111111111111,0.45185185185185184,0.040740740740740744,-0.6105988072854086,-0.5708413930668085
Van_Allen,Mismatch_Repair,mean_z,0.3333333333333333,0.3333333333333333,0.0,-0.145015619249191,-0.027336618680549696
Van_Allen,Molecular_Cancer_m6A,mean_z,0.46296296296296297,0.4777777777777778,0.014814814814814836,0.23098469049961762,0.1268086553631162
Van_Allen,NK_CD56dim_cells_Bindea_et_al,mean_z,0.5,0.4148148148148148,-0.0851851851851852,0.7223290176915114,0.6139519359268609
Van_Allen,NK_CD56dim_cells_Danaher_et_al,mean_z,0.5111111111111111,0.44814814814814813,-0.06296296296296294,0.7623391640636545,0.7402137506595369
